time,wheel1 angular velocity,wheel2 angular velocity,wheel1 centre of mass x,wheel2 centre of mass x,wheel1 centre of mass y,wheel2 centre of mass y
90.43333333333334,0.12524867955892097,-1.3054921682930019,0,10,-9,5
90.46666666666667,0.12224766507096362,-1.313413811084885,0,10,-9,5
90.5,0.11934140862171459,-1.3206210389263915,0,10,-9,5
90.53333333333333,0.11653563785106988,-1.3270992261436145,0,9,-9,6
90.56666666666666,0.11382837971669918,-1.3328356824836898,0,9,-9,6
90.6,0.1112177125530653,-1.3378197397022638,0,9,-10,6
90.63333333333334,0.1087017659391468,-1.3420428252271523,0,8,-10,6
90.66666666666667,0.106278720547969,-1.34549852198414,0,8,-10,7
90.7,0.10394680798045154,-1.3481826136331254,0,7,-10,7
90.73333333333333,0.10170431058595092,-1.3500931146402613,0,7,-10,7
90.76666666666667,0.09954956127175435,-1.3511305811629024,0,7,-10,7
90.8,0.0974809433036666,-1.3513032021876452,0,6,-10,7
90.83333333333333,0.09549689009972376,-1.3506147428326447,0,6,-10,8
90.86666666666666,0.09359588501896716,-1.3490718153804164,0,5,-10,8
90.9,0.09177646114711623,-1.3466838342002716,0,5,-10,8
90.93333333333334,0.0900372010808904,-1.3434629501256286,0,4,-10,8
90.96666666666667,0.08837673671264831,-1.3394239651703446,0,4,-10,8
91.0,0.08679374901693467,-1.3345842287281282,0,4,-10,8
91.03333333333333,0.08528696784045393,-1.3289635166341407,0,3,-10,8
91.06666666666666,0.08385517169692316,-1.3224840653512824,0,3,-10,8
91.1,0.08249718756819374,-1.3151746948472287,0,2,-10,8
91.13333333333334,0.0812118907129748,-1.3070607463447685,0,2,-10,8
91.16666666666667,0.07999820448443716,-1.2981699990606312,0,1,-10,8
91.2,0.07885510015792753,-1.2885324748108202,0,1,-11,8
91.23333333333333,0.07778159676997728,-1.278180231569094,0,0,-11,8
91.26666666666667,0.07677676096974789,-1.2671471485328971,0,0,-11,8
91.3,0.07583970688401682,-1.2554687052626146,0,0,-11,7
91.33333333333333,0.07496959599677236,-1.243181757425104,0,0,-11,7
91.36666666666666,0.07416140994620224,-1.2302242423775696,0,0,-11,7
91.4,0.07341206486597976,-1.216639160768395,0,0,-11,7
91.43333333333334,0.07272697771464359,-1.2024653528529805,0,-1,-11,7
91.46666666666667,0.07212577891271549,-1.1877427032508292,0,-1,-10,6
91.5,0.07160672618784764,-1.1725119062098834,0,-1,-10,6
91.53333333333333,0.07116815654824069,-1.1568142365700553,0,-2,-10,6
91.56666666666666,0.07080848327678645,-1.140691328407089,0,-2,-10,6
91.6,0.0705156816332331,-1.124184963105181,0,-2,-10,5
91.63333333333334,0.07028851680963699,-1.1073368683618416,0,-3,-10,5
91.66666666666667,0.07012581294247387,-1.0901885293775226,0,-3,-10,5
91.7,0.07002645106425077,-1.0726805634203385,0,-3,-10,5
91.73333333333333,0.06998936712380364,-1.0548572291957896,0,-3,-10,4
91.76666666666667,0.07001355007260171,-1.0367576233161329,0,-4,-10,4
91.8,0.0700980400144547,-1.0184204055355004,0,-4,-10,4
91.83333333333333,0.07024192641609354,-0.999883649013433,0,-4,-10,3
91.86666666666666,0.07044434637616794,-0.9811847043129003,0,-4,-10,3
91.9,0.07070448295027423,-0.9623600773418092,0,-4,-10,3
91.93333333333334,0.07102156352969691,-0.943445321262445,0,-4,-10,3
91.96666666666667,0.07139485827161315,-0.9244749422263276,0,-4,-10,2
92.0,0.07182367857857554,-0.9054823186438488,0,-5,-10,2
92.03333333333333,0.07230737562515066,-0.8864996335694503,0,-5,-10,2
92.06666666666666,0.07284533892965309,-0.8675578196741581,0,-5,-10,1
92.1,0.07343699496897238,-0.8485854654004156,0,-5,-10,1
92.13333333333334,0.07408180583454872,-0.8296147747064424,0,-5,-10,1
92.16666666666667,0.07477926792760738,-0.8106722856829975,0,-5,-10,0
92.2,0.07552891069181546,-0.7917834424516266,0,-5,-10,0
92.23333333333333,0.07633029538157551,-0.7729725644149316,0,-5,-10,0
92.26666666666667,0.07718301386421997,-0.7542628242234696,0,-5,-10,0
92.3,0.07808668745441737,-0.7356762338615594,0,-5,-9,0
92.33333333333333,0.07904096577914708,-0.7172336382338068,0,-5,-9,0
92.36666666666666,0.08004552567164279,-0.6989547156239033,0,-5,-9,0
92.4,0.08110007009274656,-0.6808579843960979,0,-5,-9,-1
92.43333333333334,0.08220432707815585,-0.6629608153165428,-1,-5,-9,-1
92.46666666666667,0.08335804871008383,-0.6452794488853562,-1,-5,-9,-1
92.5,0.08456101011189021,-0.6278290170896209,-1,-5,-9,-2
92.53333333333333,0.08581300846427493,-0.6106235690116198,-1,-5,-9,-2
92.56666666666666,0.08711386204166056,-0.5936961447645386,-1,-5,-9,-2
92.6,0.08846340926742127,-0.5770575215391908,-1,-5,-9,-2
92.63333333333334,0.08986150778664703,-0.5607175195206051,-1,-5,-9,-3
92.66666666666667,0.09130803355516061,-0.5445829642941027,-1,-5,-9,-3
92.7,0.09280287994353321,-0.528666296312919,-1,-5,-9,-3
92.73333333333333,0.09434595685487064,-0.5129746975361092,-1,-5,-9,-3
92.76666666666667,0.09593718985516791,-0.49751464965614384,-1,-5,-9,-3
92.8,0.09757651931505402,-0.48229195818709647,-1,-5,-9,-4
92.83333333333333,0.09926389956177176,-0.4673117773240648,-1,-5,-9,-4
92.86666666666666,0.10099929804025988,-0.4525786353634292,-1,-5,-9,-4
92.9,0.10278269448222585,-0.43809646049251716,-1,-4,-9,-4
92.93333333333334,0.10461408008211749,-0.4238686067756494,-1,-4,-9,-5
92.96666666666667,0.10649345667892203,-0.4098978801812559,-1,-4,-9,-5
93.0,0.10842083594273887,-0.39618656451167045,-1,-4,-9,-5
93.03333333333333,0.11040244175791473,-0.3827364471132531,-1,-4,-9,-5
93.06666666666666,0.11245693794065659,-0.3695503364956173,-1,-4,-9,-5
93.1,0.11458425641051952,-0.35663460357398896,-1,-4,-8,-5
93.13333333333334,0.11676442175697328,-0.3440056758605046,-1,-4,-8,-6
93.16666666666667,0.11899105622703643,-0.33166210523723116,-1,-4,-8,-6
93.2,0.12126451767473231,-0.31959939544603394,-1,-4,-8,-6
93.23333333333333,0.12358517160039449,-0.3078068866088015,-1,-4,-8,-6
93.26666666666667,0.12595339069746428,-0.29628179488269474,-1,-4,-8,-6
93.3,0.12836955439065728,-0.28500515296659606,-1,-4,-8,-6
93.33333333333333,0.13083404836460347,-0.2739682418942773,-2,-4,-8,-6
93.36666666666666,0.13334726408205103,-0.26316752728560977,-2,-4,-8,-7
93.4,0.13590959829070842,-0.2526063468386038,-2,-3,-8,-7
93.43333333333334,0.13852145251778342,-0.24230167153039042,-2,-3,-8,-7
93.46666666666667,0.1411832325512613,-0.23224905912630486,-2,-3,-8,-7
93.5,0.14389534790694755,-0.22244400269327877,-2,-3,-8,-7
93.53333333333333,0.14660172358899398,-0.212881941129163,-2,-3,-8,-7
93.56666666666666,0.14931121537066794,-0.20355826895107074,-2,-3,-8,-7
93.6,0.15202675140593622,-0.19446834537865534,-2,-3,-8,-7
93.63333333333334,0.15475126471675502,-0.18560750274755766,-2,-3,-8,-7
93.66666666666667,0.15748769478308428,-0.17697105428743595,-2,-3,-9,-7
93.7,0.1602389891639539,-0.16856201604231333,-2,-3,-9,-8
93.73333333333333,0.1630081051488104,-0.16039868289921322,-2,-3,-9,-8
93.76666666666667,0.16579801143833459,-0.1524759443931627,-2,-3,-9,-8
93.8,0.16861168985387254,-0.1447887208508368,-2,-3,-9,-8
93.83333333333333,0.171452137074561,-0.1373319690038632,-2,-3,-9,-8
93.86666666666666,0.1743223664011565,-0.12999759932000987,-2,-3,-9,-8
93.9,0.17722540954549093,-0.1227870324730253,-2,-2,-9,-8
93.93333333333334,0.18016431844437633,-0.1156960538513158,-2,-3,-9,-8
93.96666666666667,0.18314216709666675,-0.10872046253230812,-2,-2,-9,-8
94.0,0.1861620534220539,-0.10185607196215428,-2,-2,-9,-8
94.03333333333333,0.1892271011400243,-0.09509871046640599,-2,-2,-9,-8
94.06666666666666,0.192340461667239,-0.08844422160055829,-2,-2,-9,-8
94.1,0.19550531603140966,-0.08188846434890716,-2,-2,-9,-8
94.13333333333334,0.19872487679953552,-0.07542731317972669,-2,-2,-9,-9
94.16666666666667,0.20200239001813428,-0.0690566579643512,-2,-2,-9,-9
94.2,0.2053411371628425,-0.06277240376734536,-2,-2,-9,-9
94.23333333333333,0.2087444370944763,-0.05657047051456152,-2,-2,-10,-9
94.26666666666667,0.21221564801833054,-0.05044679254551973,-2,-2,-10,-9
94.3,0.2157581694431485,-0.04441255950865839,-3,-2,-10,-9
94.33333333333333,0.2193754441358152,-0.03847881983518542,-3,-2,-10,-9
94.36666666666666,0.22307096006741173,-0.032641251620797104,-3,-2,-10,-9
94.4,0.22684825234581169,-0.02689556497367576,-3,-2,-10,-9
94.43333333333334,0.23071090512950232,-0.021237501268553866,-3,-2,-10,-9
94.46666666666667,0.23466255351676876,-0.01566283229137095,-3,-2,-10,-9
94.5,0.2387068854037844,-0.01016735928124691,-3,-2,-10,-9
94.53333333333333,0.24284764330450326,-0.004746911876048012,-3,-2,-10,-9
94.56666666666666,0.24708862612454408,6.026530325982903E-4,-3,-2,-10,-9
94.6,0.2514336908804884,0.0058854525293746286,-3,-2,-10,-9
94.63333333333334,0.25588675435518066,0.011105578985330877,-3,-2,-10,-9
94.66666666666667,0.2604517946787127,0.016267101443164997,-3,-2,-10,-9
94.7,0.265132852823793,0.021374067073278255,-3,-2,-10,-10
94.73333333333333,0.26993403400313604,0.02643050269644334,-3,-2,-10,-10
94.76666666666667,0.27485950895535555,0.03144041636918766,-4,-2,-10,-10
94.8,0.279913515104599,0.03640779902823439,-4,-2,-10,-10
94.83333333333333,0.2851003575778148,0.041336626190560805,-4,-2,-10,-10
94.86666666666666,0.2904244100620906,0.046252701202343885,-4,-2,-10,-10
94.9,0.29589011548293453,0.05116702424455598,-4,-2,-10,-10
94.93333333333334,0.30150198648268595,0.056083245176300124,-4,-2,-10,-10
94.96666666666667,0.30726460567642555,0.06100502447347591,-4,-2,-10,-10
95.0,0.3131826256608086,0.06593603504487286,-4,-2,-11,-10
95.03333333333333,0.31926076874915127,0.07087996407011751,-4,-2,-11,-10
95.06666666666666,0.3255038264038606,0.07584051485679172,-4,-2,-11,-10
95.1,0.3319166583349023,0.08082140871390611,-5,-2,-10,-10
95.13333333333334,0.3384765456444015,0.08582638683875464,-5,-3,-10,-10
95.16666666666667,0.3451748738192331,0.09085921221399165,-5,-3,-10,-10
95.2,0.35201207225093156,0.0959236715115616,-5,-3,-10,-10
95.23333333333333,0.3589300328063213,0.10099799752111631,-5,-3,-10,-10
95.26666666666667,0.3659349899853335,0.10608639742396243,-5,-3,-10,-10
95.3,0.3730331891329688,0.11119309372995298,-5,-3,-10,-10
95.33333333333333,0.3802308870615982,0.11632232650499255,-5,-3,-10,-11
95.36666666666666,0.38753435232500993,0.12147835561103563,-5,-3,-10,-11
95.4,0.3949498651149074,0.12656293705603122,-5,-3,-10,-11
95.43333333333334,0.4024837167481963,0.13158145003620203,-6,-3,-10,-11
95.46666666666667,0.4101422087108744,0.13653922090605072,-6,-3,-10,-11
95.5,0.41793165122165943,0.1414415266749751,-6,-3,-10,-11
95.53333333333333,0.42585836127565474,0.1462935985190485,-6,-3,-10,-11
95.56666666666666,0.43392866012535897,0.15110062530499627,-6,-3,-10,-11
95.6,0.44214887015316967,0.15586775712370546,-6,-3,-10,-11
95.63333333333334,0.4505253110862202,0.16060010883086254,-6,-3,-10,-11
95.66666666666667,0.459064295500922,0.1653027635925258,-6,-3,-10,-11
95.7,0.4677721235609694,0.16999844200230807,-7,-3,-10,-11
95.73333333333333,0.47665507692880693,0.17469226326873014,-7,-3,-10,-11
95.76666666666667,0.4857194117866734,0.1793893454918442,-7,-3,-10,-11
95.8,0.49497135089933897,0.1840948090721048,-7,-3,-10,-11
95.83333333333333,0.5044170746465563,0.18881378013596747,-7,-3,-10,-11
95.86666666666666,0.5140627109490841,0.1935513939750351,-7,-3,-10,-11
95.9,0.5239143240079387,0.19831279849536113,-7,-3,-10,-11
95.93333333333334,0.5339779017723267,0.20310315767325937,-8,-3,-10,-11
95.96666666666667,0.5442593420475478,0.20792765501365607,-8,-3,-10,-11
